9824 [2017-07-09 18:48:24,196] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
9848 [2017-07-09 18:48:24,220] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using css : *[title='Create'] i
9886 [2017-07-09 18:48:24,258] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using css : *[title='Create'] i
9887 [2017-07-09 18:48:24,259] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully located element: button_create_page
10186 [2017-07-09 18:48:24,558] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully clicked on: button_create_page
10186 [2017-07-09 18:48:24,558] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Clicking on Webelement..Create_page
10186 [2017-07-09 18:48:24,558] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Inside getObjectFromRepo() function...
10186 [2017-07-09 18:48:24,558] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Locator value is found in properties file for locator key: Create_page
10186 [2017-07-09 18:48:24,558] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
10225 [2017-07-09 18:48:24,597] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using css : div[id*='popover'][aria-hidden='false'] *[class*='createpage']
10267 [2017-07-09 18:48:24,639] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using css : div[id*='popover'][aria-hidden='false'] *[class*='createpage']
10267 [2017-07-09 18:48:24,639] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully located element: Create_page
10450 [2017-07-09 18:48:24,822] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully clicked on: Create_page
10451 [2017-07-09 18:48:24,823] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Inside getObjectFromRepo() function...
10451 [2017-07-09 18:48:24,823] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Locator value is found in properties file for locator key: product_page
10451 [2017-07-09 18:48:24,823] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
11773 [2017-07-09 18:48:26,145] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : //*[text()='Product Page']
11799 [2017-07-09 18:48:26,171] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : //*[text()='Product Page']
11799 [2017-07-09 18:48:26,171] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully located element: product_page
11814 [2017-07-09 18:48:26,186] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Text got from element product_page :: Product Page
11814 [2017-07-09 18:48:26,186] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Comparision went successfull...
11814 [2017-07-09 18:48:26,186] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Texts are matched.
11814 [2017-07-09 18:48:26,186] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Clicking on Webelement..product_page
11815 [2017-07-09 18:48:26,187] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Inside getObjectFromRepo() function...
11815 [2017-07-09 18:48:26,187] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Locator value is found in properties file for locator key: product_page
11815 [2017-07-09 18:48:26,187] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
11836 [2017-07-09 18:48:26,208] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : //*[text()='Product Page']
11861 [2017-07-09 18:48:26,233] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : //*[text()='Product Page']
11861 [2017-07-09 18:48:26,233] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully located element: product_page
11971 [2017-07-09 18:48:26,343] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully clicked on: product_page
11972 [2017-07-09 18:48:26,344] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Clicking on Webelement..button_Next
11972 [2017-07-09 18:48:26,344] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Inside getObjectFromRepo() function...
11972 [2017-07-09 18:48:26,344] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Locator value is found in properties file for locator key: button_Next
11972 [2017-07-09 18:48:26,344] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
12000 [2017-07-09 18:48:26,372] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : //button[contains(@class,'nextButton')]/*[contains(text(),'Next')]
12027 [2017-07-09 18:48:26,399] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : //button[contains(@class,'nextButton')]/*[contains(text(),'Next')]
12027 [2017-07-09 18:48:26,399] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully located element: button_Next
12100 [2017-07-09 18:48:26,472] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully clicked on: button_Next
12101 [2017-07-09 18:48:26,473] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
12472 [2017-07-09 18:48:26,844] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using css : *[name*='title']
12563 [2017-07-09 18:48:26,935] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Completed entering text to element...
12563 [2017-07-09 18:48:26,935] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Clicking on Webelement..create_btn
12563 [2017-07-09 18:48:26,935] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Inside getObjectFromRepo() function...
12563 [2017-07-09 18:48:26,935] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Locator value is found in properties file for locator key: create_btn
12563 [2017-07-09 18:48:26,935] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
12579 [2017-07-09 18:48:26,951] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using css : nav *[data-action='next']
12595 [2017-07-09 18:48:26,967] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using css : nav *[data-action='next']
12596 [2017-07-09 18:48:26,968] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully located element: create_btn
12933 [2017-07-09 18:48:27,305] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully clicked on: create_btn
13195 [2017-07-09 18:48:27,567] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : //*[@class='coral-Modal-footer']/*[contains(text(),'Done')]
13239 [2017-07-09 18:48:27,611] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Clicked on element...
13239 [2017-07-09 18:48:27,611] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Navigating to URL..
18360 [2017-07-09 18:48:32,732] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Wait for Page load completed..
18387 [2017-07-09 18:48:32,759] [ERROR] [com.aem.genericutilities.CommonFunctions ] - Text - AEM Sites and Text- testpage did not match... 
18387 [2017-07-09 18:48:32,759] [INFO ] [com.aem.genericutilities.CommonFunctions ] - title doesnt matches....expected: testpage actual: AEM Sites
18404 [2017-07-09 18:48:32,776] [INFO ] [application.CustomListner ] - Test failed..
18404 [2017-07-09 18:48:32,776] [INFO ] [application.CustomListner ] - Test failed..
19911 [2017-07-09 18:48:34,283] [INFO ] [application.CustomListner ] - Test run finsihed..false
0    [2017-07-09 18:50:01,357] [INFO ] [browsers.FirefoxBrowser ] - configured lower version of selenium below selenium 3...
6523 [2017-07-09 18:50:07,880] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Wait for Page load completed..
6555 [2017-07-09 18:50:07,912] [INFO ] [com.aem.genericutilities.CommonFunctions ] - opened the required page..
6559 [2017-07-09 18:50:07,916] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
6646 [2017-07-09 18:50:08,003] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : .//*[@id='username']
6715 [2017-07-09 18:50:08,072] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Completed entering text to element...
6715 [2017-07-09 18:50:08,072] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
6748 [2017-07-09 18:50:08,105] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : .//*[@id='password']
6808 [2017-07-09 18:50:08,165] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Completed entering text to element...
6809 [2017-07-09 18:50:08,166] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Clicking on Webelement..btn_LogIn
6809 [2017-07-09 18:50:08,166] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Inside getObjectFromRepo() function...
6809 [2017-07-09 18:50:08,166] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Locator value is found in properties file for locator key: btn_LogIn
6809 [2017-07-09 18:50:08,166] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
6836 [2017-07-09 18:50:08,193] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : .//*[@id='submit-button']
6861 [2017-07-09 18:50:08,218] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : .//*[@id='submit-button']
6861 [2017-07-09 18:50:08,218] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully located element: btn_LogIn
8977 [2017-07-09 18:50:10,334] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully clicked on: btn_LogIn
8993 [2017-07-09 18:50:10,350] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Comparision went successfull...
8993 [2017-07-09 18:50:10,350] [INFO ] [com.aem.genericutilities.CommonFunctions ] - title matches....
8997 [2017-07-09 18:50:10,354] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Navigating to URL..
11506 [2017-07-09 18:50:12,863] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Wait for Page load completed..
11525 [2017-07-09 18:50:12,882] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Clicking on Webelement..button_create_page
11526 [2017-07-09 18:50:12,883] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Inside getObjectFromRepo() function...
11526 [2017-07-09 18:50:12,883] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Locator value is found in properties file for locator key: button_create_page
11526 [2017-07-09 18:50:12,883] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
11550 [2017-07-09 18:50:12,907] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using css : *[title='Create'] i
11572 [2017-07-09 18:50:12,929] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using css : *[title='Create'] i
11572 [2017-07-09 18:50:12,929] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully located element: button_create_page
11811 [2017-07-09 18:50:13,168] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully clicked on: button_create_page
11811 [2017-07-09 18:50:13,168] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Clicking on Webelement..Create_page
11811 [2017-07-09 18:50:13,168] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Inside getObjectFromRepo() function...
11811 [2017-07-09 18:50:13,168] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Locator value is found in properties file for locator key: Create_page
11811 [2017-07-09 18:50:13,168] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
11874 [2017-07-09 18:50:13,231] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using css : div[id*='popover'][aria-hidden='false'] *[class*='createpage']
11904 [2017-07-09 18:50:13,261] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using css : div[id*='popover'][aria-hidden='false'] *[class*='createpage']
11904 [2017-07-09 18:50:13,261] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully located element: Create_page
12064 [2017-07-09 18:50:13,421] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully clicked on: Create_page
12064 [2017-07-09 18:50:13,421] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Inside getObjectFromRepo() function...
12064 [2017-07-09 18:50:13,421] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Locator value is found in properties file for locator key: product_page
12064 [2017-07-09 18:50:13,421] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
12976 [2017-07-09 18:50:14,333] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : //*[text()='Product Page']
12996 [2017-07-09 18:50:14,353] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : //*[text()='Product Page']
12997 [2017-07-09 18:50:14,354] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully located element: product_page
13012 [2017-07-09 18:50:14,369] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Text got from element product_page :: Product Page
13012 [2017-07-09 18:50:14,369] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Comparision went successfull...
13012 [2017-07-09 18:50:14,369] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Texts are matched.
13012 [2017-07-09 18:50:14,369] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Clicking on Webelement..product_page
13012 [2017-07-09 18:50:14,369] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Inside getObjectFromRepo() function...
13012 [2017-07-09 18:50:14,369] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Locator value is found in properties file for locator key: product_page
13012 [2017-07-09 18:50:14,369] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
13032 [2017-07-09 18:50:14,389] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : //*[text()='Product Page']
13052 [2017-07-09 18:50:14,409] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : //*[text()='Product Page']
13052 [2017-07-09 18:50:14,409] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully located element: product_page
13195 [2017-07-09 18:50:14,552] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully clicked on: product_page
13195 [2017-07-09 18:50:14,552] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Clicking on Webelement..button_Next
13195 [2017-07-09 18:50:14,552] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Inside getObjectFromRepo() function...
13195 [2017-07-09 18:50:14,552] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Locator value is found in properties file for locator key: button_Next
13196 [2017-07-09 18:50:14,553] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
13226 [2017-07-09 18:50:14,583] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : //button[contains(@class,'nextButton')]/*[contains(text(),'Next')]
13253 [2017-07-09 18:50:14,610] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : //button[contains(@class,'nextButton')]/*[contains(text(),'Next')]
13253 [2017-07-09 18:50:14,610] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully located element: button_Next
13341 [2017-07-09 18:50:14,698] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully clicked on: button_Next
13341 [2017-07-09 18:50:14,698] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
13748 [2017-07-09 18:50:15,105] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using css : *[name*='title']
13906 [2017-07-09 18:50:15,263] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Completed entering text to element...
13906 [2017-07-09 18:50:15,263] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Clicking on Webelement..create_btn
13907 [2017-07-09 18:50:15,264] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Inside getObjectFromRepo() function...
13907 [2017-07-09 18:50:15,264] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Locator value is found in properties file for locator key: create_btn
13907 [2017-07-09 18:50:15,264] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
13940 [2017-07-09 18:50:15,297] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using css : nav *[data-action='next']
14175 [2017-07-09 18:50:15,532] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using css : nav *[data-action='next']
14175 [2017-07-09 18:50:15,532] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully located element: create_btn
14325 [2017-07-09 18:50:15,682] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully clicked on: create_btn
14584 [2017-07-09 18:50:15,941] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : //*[@class='coral-Modal-footer']/*[contains(text(),'Done')]
14655 [2017-07-09 18:50:16,012] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Clicked on element...
14655 [2017-07-09 18:50:16,012] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Navigating to URL..
23267 [2017-07-09 18:50:24,624] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Wait for Page load completed..
31208 [2017-07-09 18:50:32,565] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Comparision went successfull...
31208 [2017-07-09 18:50:32,565] [INFO ] [com.aem.genericutilities.CommonFunctions ] - title matches....
31951 [2017-07-09 18:50:33,308] [INFO ] [application.CustomListner ] - Test run finsihed..true
0    [2017-07-09 18:55:29,383] [INFO ] [browsers.FirefoxBrowser ] - configured lower version of selenium below selenium 3...
5178 [2017-07-09 18:55:34,561] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Wait for Page load completed..
5205 [2017-07-09 18:55:34,588] [INFO ] [com.aem.genericutilities.CommonFunctions ] - opened the required page..
5211 [2017-07-09 18:55:34,594] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
5306 [2017-07-09 18:55:34,689] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : .//*[@id='username']
5387 [2017-07-09 18:55:34,770] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Completed entering text to element...
5387 [2017-07-09 18:55:34,770] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
5417 [2017-07-09 18:55:34,800] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : .//*[@id='password']
5491 [2017-07-09 18:55:34,874] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Completed entering text to element...
5491 [2017-07-09 18:55:34,874] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Clicking on Webelement..btn_LogIn
5491 [2017-07-09 18:55:34,874] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Inside getObjectFromRepo() function...
5491 [2017-07-09 18:55:34,874] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Locator value is found in properties file for locator key: btn_LogIn
5491 [2017-07-09 18:55:34,874] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
5535 [2017-07-09 18:55:34,918] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : .//*[@id='submit-button']
5570 [2017-07-09 18:55:34,953] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : .//*[@id='submit-button']
5571 [2017-07-09 18:55:34,954] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully located element: btn_LogIn
8213 [2017-07-09 18:55:37,596] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully clicked on: btn_LogIn
8229 [2017-07-09 18:55:37,612] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Comparision went successfull...
8230 [2017-07-09 18:55:37,613] [INFO ] [com.aem.genericutilities.CommonFunctions ] - title matches....
8234 [2017-07-09 18:55:37,617] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Navigating to URL..
10105 [2017-07-09 18:55:39,488] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Wait for Page load completed..
10128 [2017-07-09 18:55:39,511] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Clicking on Webelement..button_create_page
10128 [2017-07-09 18:55:39,511] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Inside getObjectFromRepo() function...
10128 [2017-07-09 18:55:39,511] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Locator value is found in properties file for locator key: button_create_page
10128 [2017-07-09 18:55:39,511] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
10150 [2017-07-09 18:55:39,533] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using css : *[title='Create'] i
10209 [2017-07-09 18:55:39,592] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using css : *[title='Create'] i
10210 [2017-07-09 18:55:39,593] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully located element: button_create_page
10363 [2017-07-09 18:55:39,746] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully clicked on: button_create_page
10363 [2017-07-09 18:55:39,746] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Clicking on Webelement..Create_page
10363 [2017-07-09 18:55:39,746] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Inside getObjectFromRepo() function...
10363 [2017-07-09 18:55:39,746] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Locator value is found in properties file for locator key: Create_page
10364 [2017-07-09 18:55:39,747] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
10393 [2017-07-09 18:55:39,776] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using css : div[id*='popover'][aria-hidden='false'] *[class*='createpage']
10428 [2017-07-09 18:55:39,811] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using css : div[id*='popover'][aria-hidden='false'] *[class*='createpage']
10428 [2017-07-09 18:55:39,811] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully located element: Create_page
10601 [2017-07-09 18:55:39,984] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully clicked on: Create_page
10602 [2017-07-09 18:55:39,985] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Inside getObjectFromRepo() function...
10602 [2017-07-09 18:55:39,985] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Locator value is found in properties file for locator key: product_page
10602 [2017-07-09 18:55:39,985] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
11852 [2017-07-09 18:55:41,235] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : //*[text()='Product Page']
11880 [2017-07-09 18:55:41,263] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : //*[text()='Product Page']
11880 [2017-07-09 18:55:41,263] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully located element: product_page
11900 [2017-07-09 18:55:41,283] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Text got from element product_page :: Product Page
11900 [2017-07-09 18:55:41,283] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Comparision went successfull...
11900 [2017-07-09 18:55:41,283] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Texts are matched.
11900 [2017-07-09 18:55:41,283] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Clicking on Webelement..product_page
11900 [2017-07-09 18:55:41,283] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Inside getObjectFromRepo() function...
11900 [2017-07-09 18:55:41,283] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Locator value is found in properties file for locator key: product_page
11900 [2017-07-09 18:55:41,283] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
11928 [2017-07-09 18:55:41,311] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : //*[text()='Product Page']
11955 [2017-07-09 18:55:41,338] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : //*[text()='Product Page']
11955 [2017-07-09 18:55:41,338] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully located element: product_page
12127 [2017-07-09 18:55:41,510] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully clicked on: product_page
12128 [2017-07-09 18:55:41,511] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Clicking on Webelement..button_Next
12128 [2017-07-09 18:55:41,511] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Inside getObjectFromRepo() function...
12128 [2017-07-09 18:55:41,511] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Locator value is found in properties file for locator key: button_Next
12128 [2017-07-09 18:55:41,511] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
12171 [2017-07-09 18:55:41,554] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : //button[contains(@class,'nextButton')]/*[contains(text(),'Next')]
12209 [2017-07-09 18:55:41,592] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : //button[contains(@class,'nextButton')]/*[contains(text(),'Next')]
12210 [2017-07-09 18:55:41,593] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully located element: button_Next
12383 [2017-07-09 18:55:41,766] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully clicked on: button_Next
12383 [2017-07-09 18:55:41,766] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
12887 [2017-07-09 18:55:42,270] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using css : *[name*='title']
13005 [2017-07-09 18:55:42,388] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Completed entering text to element...
13005 [2017-07-09 18:55:42,388] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Clicking on Webelement..create_btn
13006 [2017-07-09 18:55:42,389] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Inside getObjectFromRepo() function...
13006 [2017-07-09 18:55:42,389] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Locator value is found in properties file for locator key: create_btn
13006 [2017-07-09 18:55:42,389] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Only one locator exists..
13028 [2017-07-09 18:55:42,411] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using css : nav *[data-action='next']
13236 [2017-07-09 18:55:42,619] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using css : nav *[data-action='next']
13236 [2017-07-09 18:55:42,619] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully located element: create_btn
13361 [2017-07-09 18:55:42,744] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Successfully clicked on: create_btn
13513 [2017-07-09 18:55:42,896] [INFO ] [com.aem.genericutilities.CommonFunctions ] - WebElement located with using xpath : //*[@class='coral-Modal-footer']/*[contains(text(),'Done')]
13578 [2017-07-09 18:55:42,961] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Clicked on element...
13578 [2017-07-09 18:55:42,961] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Navigating to URL..
15079 [2017-07-09 18:55:44,462] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Wait for Page load completed..
15100 [2017-07-09 18:55:44,483] [ERROR] [com.aem.genericutilities.CommonFunctions ] - Text - 404 No resource found and Text- testpage did not match... 
15100 [2017-07-09 18:55:44,483] [INFO ] [com.aem.genericutilities.CommonFunctions ] - title doesnt matches....expected: testpage actual: 404 No resource found
15107 [2017-07-09 18:55:44,490] [INFO ] [application.CustomListner ] - Test failed..
15107 [2017-07-09 18:55:44,490] [INFO ] [application.CustomListner ] - Test failed..
17166 [2017-07-09 18:55:46,549] [INFO ] [application.CustomListner ] - Test run finsihed..false
0    [2017-07-09 18:56:30,600] [INFO ] [browsers.FirefoxBrowser ] - configured lower version of selenium below selenium 3...
6770 [2017-07-09 18:56:37,370] [INFO ] [com.aem.genericutilities.CommonFunctions ] - Wait for Page load completed..
6796 [2017-07-09 18:56:37,396] [INFO ] [com.aem.genericutilities.CommonFunctions ] - opened the required page..
